# Data extracted from SKA-TEL-SKO-0000422 Rev 03.
# This revision corresponds to ECP-170049.
#
# Columns:
#
#   1) Station label
#   2) Longitude (degrees)
#   3) Latitude (degrees)
#
# Note the first entry is the position of the centre of the array.
# There is no station at this position.
#
S13-3	116.6546675	-26.94946601
S13-4	116.6540421	-26.94928995
S13-5	116.6550571	-26.94915419
S13-6	116.6543997	-26.94911832
S14-1	116.6724423	-27.01281773
S14-2	116.6721329	-27.01251269
S14-3	116.6726607	-27.01237608
S14-4	116.6730805	-27.0122543
S14-5	116.6720641	-27.0121088
S14-6	116.6726346	-27.01176134
S15-1	116.7351089	-27.06410166
S15-2	116.7346048	-27.06378284
S15-3	116.7350979	-27.06373818
S15-4	116.7355793	-27.06357645
S15-5	116.7344587	-27.06344571
S15-6	116.7350865	-27.06310835
S16-1	116.7249893	-27.1277982
S16-2	116.724435	-27.12764575
S16-3	116.7254377	-27.12754544
S16-4	116.7248135	-27.12735621
S16-5	116.7242804	-27.12728241
S16-6	116.7251001	-27.12710078
N10-1	116.7629487	-26.75112622
N10-2	116.7625439	-26.75096449
N10-3	116.7621358	-26.75090194
N10-4	116.7630151	-26.7506993
N10-5	116.7626054	-26.75056332
N10-6	116.7622832	-26.75027502
N11-1	116.8051967	-26.72201945
N11-2	116.8047875	-26.72185078
N11-3	116.8052479	-26.72161088
N11-4	116.8048594	-26.72148053
N11-5	116.8056815	-26.72142646
N11-6	116.8051466	-26.72100477
N12-1	116.724607	-26.71304878
N12-2	116.7255168	-26.71297531
N12-3	116.7249974	-26.71277411
N12-4	116.7254227	-26.71243125
N12-5	116.724409	-26.7123979
N12-6	116.7250247	-26.71235314
N13-1	116.6800097	-26.68509088
N13-2	116.6804742	-26.68497943
N13-3	116.679759	-26.68478347
N13-4	116.6802311	-26.68456175
N13-5	116.6797926	-26.6843238
N13-6	116.6802678	-26.68417861
N14-1	116.6251814	-26.66188558
N14-2	116.6255395	-26.66171265
N14-3	116.6252055	-26.66138536
N14-4	116.6247743	-26.66135789
