Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
W kernel support bw7 [uv-pixels],,,,,,,,,,544.9022214669649,9.866928276339062,9.866927796025397,6.554202223682207,10.255164394262133,17.03351643968008,55.64690164805832,544.9022214669649,14.525154584862845,262.60575567135703,9.953688095615304,9.953688421112464,7.669316053467472,11.57614920934854,11.040458287490496,43.94829812627699,262.60575567135703,7.2380628455856675,82.28986305590534,20.705005744585733,8.37953653609787,7.010900829118896,8.177576491784523,6.740745045867683,29.430241530377224,82.28986305590534,2.343322214655387,44.07328988258617,20.246891944707066,8.209633201537043,6.868407252627785,8.0103595319936,6.603324894400812,23.38096978721398,44.07328988258617,1.2680992060236433,77.40655973521646,18.313944707284897,7.120251465706063,5.923808917948097,6.932495445244165,5.708066432489799,28.531581047888608,77.40655973521646,2.206893874136743
W kernel support bw8 [uv-pixels],,,,,,,,,,630.5686589971884,11.322279308391149,11.32227875693012,7.519448693571513,11.76803144719954,22.447432824304194,63.96299962706277,630.5686589971884,19.137129746472176,302.9950981036437,11.421890980745282,11.421891354460262,8.799400952388346,13.284830903432406,12.66971139145728,50.498616899239664,302.9950981036437,9.52840746593798,94.65258436525767,23.771247926290243,9.614682466354822,8.043639687507543,9.382841241638095,7.733556391537897,33.80017121460698,94.65258436525767,3.0824946282927543,50.64243528800478,23.24484112391992,9.419640627307915,7.8800852731639885,9.190886995865194,7.575829666798008,26.846452332229767,50.64243528800478,1.667723114653727,89.02518203047612,21.02392498917051,8.169154199848542,6.795935571606815,7.9536455312210705,6.548335651999524,32.76698709883881,89.02518203047612,2.902954168095747
W kernel support bw9 [uv-pixels],,,,,,,,,,741.0987401986339,13.174646347800635,13.17464570569428,8.747573429301472,14.040138087339336,30.432489368613744,74.5793796284178,741.0987401986339,25.936262324485085,354.87712794446253,13.290632043270577,13.290632478418345,10.237438515435032,15.459997604424405,15.12588195725446,58.85577988694037,354.87712794446253,12.899639953708286,110.45342913517943,27.677571892855802,11.186531553883317,9.357707113049857,10.916630316316034,8.996780485848943,39.37073414610441,110.45342913517943,4.168932735622993,59.02367479837852,27.064029762281034,10.959470415314485,9.1673337003594,10.693168909548774,8.81319654297917,31.26226191490285,59.02367479837852,2.2548313271641356,103.87203420624726,24.475746025899387,9.503805282405638,7.90549673866961,9.25295565601254,7.617338123038089,38.165750498603565,103.87203420624726,3.9259732449737914
W kernel support bw10 [uv-pixels],,,,,,,,,,848.3242782122347,15.412318066456516,15.412318066456516,9.922233613119335,18.074773258615345,39.22829705160302,84.76877884237628,848.3242782122347,33.42188312681315,404.9871559086001,15.078700147218814,15.07870064120774,11.613054223545497,19.47445403980467,19.47445403980467,66.87187838148725,404.9871559086001,16.604752940710846,125.63702967285093,31.41882341667771,12.690270682131489,10.614637495172408,12.383925617441243,10.205039283338827,44.70923916139727,125.63702967285093,5.361020390945257,67.06292328832127,30.721697579720296,12.43254982760749,10.398590326629275,12.130295979954456,9.996703581314474,35.49232461468572,67.06292328832127,2.8987087827318407,118.13600144022669,27.781072623450914,10.780440821504138,8.966672004587695,10.495758826046236,8.639695356803454,43.33930013469899,118.13600144022669,5.048409306677936
W kernel support bw11 [uv-pixels],,,,,,,,,,952.9151270818414,19.13712974647218,19.13712974647218,12.15747220194383,22.447432824304197,48.780680820484115,94.61402427208603,952.9151270818414,41.54727978628811,453.6779515075712,16.80154744084827,16.80154799158528,12.93819217320265,24.18810613186736,24.18810613186736,74.61290524944339,453.6779515075712,20.619586676665016,140.32371531681747,35.02674471505993,14.138936626291406,11.825360260589841,13.797453392824814,11.368845395008899,49.860424406009265,140.32371531681747,6.6506664409638026,74.82635479855996,34.24889928326742,13.851654411350628,11.584564764990384,13.514737234052458,11.136651260983184,39.572387920716565,74.82635479855996,3.5949317551364106,131.93061952868786,32.96617486525903,12.010158876984034,9.988711783852828,11.692863527985109,9.624323982739806,48.33104388081149,131.93061952868786,6.262633157716523
AW kernel support bw0 [uv-pixels],52.796275818634754,10.054372378050541,10.054372378050578,10.043173782666459,10.036469585342012,10.02561306387579,10.19939161252144,52.796275818634754,10.001390314365764,66.83748079289296,10.082353400248902,10.082353392298389,10.036534188411231,10.088902602293146,10.24211928851986,12.296124918368747,66.83748079289296,10.003058904554988,34.20048150361397,10.083795652303003,10.08379565773693,10.049935096485655,10.113018937535081,10.102898727388853,11.493994036817632,34.20048150361397,10.000765653837538,14.515553109215524,10.354856548607332,10.05954339764457,10.041772976919603,10.056726455832422,10.038632114949262,10.701120845408546,14.515553109215524,10.000080828042584,11.50185999982993,10.339685136960117,10.057169094005825,10.040101212791907,10.05444501512099,10.037081021826731,10.449623181383311,11.50185999982993,10.000023721460483,14.076294815083747,10.279123449696256,10.043078771108785,10.029873657393342,10.040848934369883,10.02774657694162,10.660599911553557,14.076294815083747,10.000071708416435
AW kernel support bw1 [uv-pixels],88.66703309967698,10.153288772517925,10.153288772518032,10.121824525345941,10.102960573152693,10.072369811752974,10.555616162680518,88.66703309967698,10.011130330041592,90.71948540697122,10.150934626341968,10.150934611814552,10.06706861023614,10.162898573736042,10.44112677023965,13.94107319004712,90.71948540697122,10.010328035003269,45.62876493005944,10.153569809105946,10.153569819033901,10.09162681787591,10.206902976081777,10.188446639564036,12.615720177469965,45.62876493005944,10.002585107097666,17.441715840279215,10.643873774335342,10.109219775552615,10.07667198236998,10.104063214113435,10.070914821206241,11.257027874948076,17.441715840279215,10.000272854959556,12.628931965321115,10.616683525770027,10.104873558590345,10.073607824512397,10.099886121410163,10.068071198150962,10.813073176902751,12.628931965321115,10.0000800719805,16.763546131475167,10.507854847030332,10.079065096050163,10.05485371106044,10.074978361570789,10.050951574882427,11.185974139212854,16.763546131475167,10.000242067495345
AW kernel support bw2 [uv-pixels],150.6525426437242,10.428727764971907,10.4287277649722,10.341592706553113,10.289139420378298,10.203734902222681,11.507420115538665,150.6525426437242,10.088908734092886,112.94118897432566,10.231654463220584,10.231654441004777,10.103142447843727,10.249944840196656,10.67240239023659,15.67354023386976,112.94118897432566,10.024482870904109,56.332583575571704,10.235684015748136,10.23568403092836,10.140828393234068,10.317127791719164,10.288967186869392,13.83072251150877,56.332583575571704,10.00612956283549,20.383824904209447,10.976957155192126,10.167798169673972,10.117884698398003,10.159895616555762,10.10904763352919,11.883302111076313,20.383824904209447,10.000646904392243,13.84933096605165,10.93626553225178,10.16113761993145,10.113181616950481,10.153492670333781,10.10468185228079,11.229164731426227,13.84933096605165,10.000189828309235,19.483967492814465,10.772930536607587,10.121557329552102,10.08438134583354,10.115285298254436,10.078385661924143,11.779301630503328,19.483967492814465,10.000573907269967
AW kernel support bw3 [uv-pixels],258.03333272954256,11.17384039072108,11.17384039072108,10.941386771577054,10.941386698901704,10.941386698901704,13.862477230077824,258.03333272954256,10.693755401469975,154.19965720255513,10.422223554866262,10.422223514721292,10.188891280403078,10.455253131502248,11.206688090702038,19.204316009524703,154.19965720255513,10.082518162650233,76.24697308328703,10.429504070426143,10.429504097849449,10.257547166193307,10.576202709412348,10.525575795595296,16.38171762200407,76.24697308328703,10.020692375795324,26.133884806760314,11.736223008572738,10.30656163396452,10.215771716182507,10.29220986056055,10.199662141584938,13.264237329461967,26.133884806760314,10.002184141393183,16.41072282593842,11.666003905118876,10.294466013684882,10.20719954153745,10.280575316238801,10.191699563948514,12.168064233129384,16.41072282593842,10.000640852521787,24.830944392647194,11.382519436751187,10.222463611104878,10.154639865975751,10.211034237149635,10.143683574808417,13.092026760359632,24.830944392647194,10.001937663321943
AW kernel support bw4 [uv-pixels],445.4383725722758,17.35183236172275,17.35183236172275,16.10478793227145,16.10478793227145,16.10478793227145,19.041160657344026,445.4383725722758,14.694745357906237,229.13884376786183,10.890191926514845,10.890191843593122,10.402880055802806,10.958314162217736,12.45967603208235,26.12492230219207,229.13884376786183,10.377656711261931,112.35635059102489,10.905225256608494,10.905225313215329,10.547410750137718,11.20606938203519,11.102683161080305,21.551800305961535,112.35635059102489,10.09562668433384,36.957647494863814,13.47247810187275,10.649998254727064,10.459584970543169,10.620010353057928,10.42561979652177,16.25336204791227,36.957647494863814,10.01011707605419,21.599613679688336,13.339951162666845,10.624727313125941,10.44151834663182,10.595669554012575,10.408811356421223,14.2770752089751,21.599613679688336,10.00296838313913,34.9470048775347,12.799543445180266,10.4736780041306,10.330402817344478,10.449602222678152,10.307165557475127,15.948196091727192,34.9470048775347,10.008975453137037
AW kernel support bw5 [uv-pixels],,,,,,,,,,298.1147482796174,11.439527968917261,11.439527837826123,10.66001430749667,11.547057494302942,13.847646936917135,32.718459863536964,298.1147482796174,11.008273977263114,145.45088083182608,11.463286097908652,11.46328618733761,10.893202876314996,11.935463587003234,11.77388005936951,26.58493623900047,145.45088083182608,10.260766738533059,47.036049008222165,15.3437354926023,11.05766513518798,10.751715752529842,11.009678130521587,10.69682185848981,19.313061684484516,47.036049008222165,10.027762347024156,26.649558917264923,15.149929873953008,11.017231025130178,10.722529211821298,10.97067469264705,10.669619333265443,16.509737429524087,26.649558917264923,10.008148123472035,44.39165164795698,14.353747487647722,10.774463531164088,10.542394350146633,10.735592147391014,10.504583743689958,18.884764049489526,44.39165164795698,10.024631171861023
AW kernel support bw6 [uv-pixels],,,,,,,,,,425.80210794232977,12.68792634885155,12.68792611507307,11.266075404860377,12.879156980796905,16.779342221049248,45.05249924048721,425.80210794232977,13.516669699948297,206.3442156837779,12.73026872052681,12.730268879811343,11.698622275807978,13.561639370608441,13.279217472681372,36.123604921608795,206.3442156837779,10.980953701987623,65.65897730696503,19.186284610707943,11.999777149088757,11.436987605500915,11.912222322157223,11.334807509489375,25.320637149471736,65.65897730696503,10.107501135470821,36.21828175379036,18.878437202665697,11.926019949423734,11.382707466232992,11.840868603057043,11.284028332200467,21.018593503905247,36.21828175379036,10.031620143302284,61.86658230155549,17.601984901037056,11.47921848606311,11.04522540008394,11.407014864803548,10.973824889421872,24.670691793256232,61.86658230155549,10.095412244670142
AW kernel support bw7 [uv-pixels],,,,,,,,,,544.9939733241398,14.048354836436163,14.0483544990856,11.956486389776922,14.3237005258188,19.75197919958533,56.53828493179357,544.9939733241398,17.634628312333724,262.7960861803776,14.109426164971904,14.109426394598339,12.602317593521196,15.297294875797512,14.896030316759482,45.071641951410214,262.7960861803776,12.34461638758563,82.89524450630238,22.993417816482356,13.04670964495643,12.21281009578631,12.917923876497602,12.05975305607,31.082778455864272,82.89524450630238,10.270888910006642,45.19352698201891,22.581776578042835,12.938240889076821,12.131571134356422,12.812722576868694,11.983484454073174,25.429702086155334,45.19352698201891,10.080083114554055,78.049826969966,20.86625435341687,12.275910594937116,11.622887425091985,12.16796996619942,11.514426707297105,30.23327830540771,78.049826969966,10.24062403233818
AW kernel support bw8 [uv-pixels],,,,,,,,,,630.6479475186711,15.106091775744723,15.106091362415064,12.511678890350979,15.44301020339873,24.5741172863167,64.73998240107602,630.6479475186711,21.59235362190306,303.1600723625007,15.18089567766113,15.180895958838994,13.320264904306255,16.62789018886018,16.14068111149038,51.479222106945,303.1600723625007,13.812695205387783,95.17936607806455,25.78899431876238,13.8723508796754,12.833555213675066,13.712684265517993,12.641514721784596,35.24842654838292,95.17936607806455,10.464309491478819,51.62030852193496,25.304597188579756,13.737890287363264,12.73168268188993,13.582061837981888,12.545644468911783,28.64842059916541,51.62030852193496,10.138111283032472,89.58506033686311,23.281009899707275,12.912593865715092,12.090688164593066,12.777342338542585,11.953271510814437,34.25894691223694,89.58506033686311,10.412835488091822
AW kernel support bw9 [uv-pixels],,,,,,,,,,741.1662045209579,16.539991124230284,16.539990612771483,13.286084483436836,17.23732802703356,32.03336400022309,75.24681963883695,741.1662045209579,27.79729669166598,355.0179938230039,16.63252536777295,16.63252571548857,14.311014896132022,18.412265638123092,18.132630944923463,59.69926989587037,355.0179938230039,16.321786389219383,110.90518476482559,29.42869324119237,15.00461556342005,13.695498618656565,14.804486396464767,13.451470518517755,40.620865416719425,110.90518476482559,10.834205100243812,59.86479922880176,28.852412498327304,14.83610433315139,13.56613457008831,14.640487059115912,13.329382330219957,32.82269062761286,59.86479922880176,10.251061618874445,104.35228550512826,26.439783348664747,13.795735386193856,12.74742635535173,13.624139913115046,12.570753361699904,39.454081045205676,104.35228550512826,10.743056637673007
AW kernel support bw10 [uv-pixels],,,,,,,,,,848.3832158902655,18.372249404512825,18.372249404512825,14.087253808791662,20.65665578815594,40.482827094569444,85.35658068612929,848.3832158902655,34.88584629534387,405.1105978013124,18.09329152281963,18.093291934503203,15.325241544556743,21.89187886291317,21.89187886291317,67.61544289782047,405.1105978013124,19.383441908547756,126.03437318849498,32.97184351667914,16.156824254344233,14.583227665846815,15.917336890897218,14.28785591943342,45.81392873778693,126.03437318849498,11.346388836635683,67.804392777867,32.30824511142306,15.955196495685755,14.426734931406619,15.720816790526477,14.139804895848656,36.87417940177416,67.804392777867,10.411652731775426,118.55848698547582,29.526056223435152,14.704349843021038,13.431351638530527,14.49692910014143,13.215306877192491,44.47802756604118,118.55848698547582,11.202072867454147
AW kernel support bw11 [uv-pixels],,,,,,,,,,952.9675962074481,21.59235362190306,21.59235362190306,15.741795651736716,24.574117286316703,49.79512848974231,95.1410194866488,952.9675962074481,42.73378590342897,453.78814846148873,19.55228877668993,19.55228924994573,16.352272524353378,26.173736421200537,26.173736421200537,75.28004801912931,453.78814846148873,22.916530163105005,140.6795830258081,36.4262658714008,17.317896203704557,15.4867409513021,17.040238264976608,15.14102524981763,50.853337372756215,140.6795830258081,12.009636302110158,75.49161127198158,35.67894480103631,17.08415435224961,15.303664293046182,16.812142115313083,14.96746475889482,40.81634336571166,75.49161127198158,10.626548561225707,132.30906382112826,34.44950921634206,15.628304970482192,14.134155903373939,15.385807014391032,13.879034985356173,49.35473434847893,132.30906382112826,11.79917683858202
"W kernel support bw, ff0 [pixels]",422.37020654907803,80.43497902440433,80.43497902440463,80.34539026133167,80.2917566827361,80.20490451100632,81.59513290017152,422.37020654907803,80.01112251492611,534.6998463431437,80.65882720199122,80.65882713838711,80.29227350728985,80.71122081834517,81.93695430815887,98.36899934694998,534.6998463431437,80.02447123643991,273.6038520289118,80.67036521842402,80.67036526189544,80.39948077188524,80.90415150028065,80.82318981911082,91.95195229454106,273.6038520289118,80.0061252307003,116.1244248737242,82.83885238885865,80.47634718115656,80.33418381535682,80.45381164665937,80.3090569195941,85.60896676326837,116.1244248737242,80.00064662434067,92.01487999863944,82.71748109568094,80.4573527520466,80.32080970233525,80.43556012096792,80.29664817461385,83.59698545106649,92.01487999863944,80.00018977168386,112.61035852066998,82.23298759757004,80.34463016887028,80.23898925914673,80.32679147495907,80.22197261553296,85.28479929242846,112.61035852066998,80.00057366733148
"W kernel support bw, ff1 [pixels]",709.3362647974159,81.2263101801434,81.22631018014425,80.97459620276753,80.82368458522154,80.5789584940238,84.44492930144415,709.3362647974159,80.08904264033274,725.7558832557697,81.20747701073574,81.20747689451642,80.53654888188912,81.30318858988834,83.5290141619172,111.52858552037696,725.7558832557697,80.08262428002615,365.0301194404755,81.22855847284757,81.22855855227121,80.73301454300729,81.65522380865421,81.50757311651229,100.92576141975972,365.0301194404755,80.02068085678133,139.53372672223372,85.15099019468273,80.87375820442092,80.61337585895984,80.83250571290748,80.56731856964993,90.0562229995846,139.53372672223372,80.00218283967645,101.03145572256892,84.93346820616021,80.83898846872276,80.58886259609918,80.79908897128131,80.5445695852077,86.50458541522201,101.03145572256892,80.000640575844,134.10836905180133,84.06283877624266,80.6325207684013,80.43882968848352,80.59982689256631,80.40761259905942,89.48779311370284,134.10836905180133,80.00193653996276
"W kernel support bw, ff2 [pixels]",1205.2203411497935,83.42982211977525,83.4298221197776,82.7327416524249,82.31311536302638,81.62987921778145,92.05936092430932,1205.2203411497935,80.71126987274309,903.5295117946052,81.85323570576467,81.85323552803821,80.82513958274981,81.99955872157325,85.37921912189272,125.38832187095808,903.5295117946052,80.19586296723287,450.66066860457363,81.88547212598509,81.88547224742688,81.12662714587255,82.53702233375331,82.31173749495514,110.64578009207015,450.66066860457363,80.04903650268392,163.07059923367558,87.81565724153701,81.34238535739178,80.94307758718402,81.2791649324461,80.87238106823352,95.0664168886105,163.07059923367558,80.00517523513794,110.7946477284132,87.49012425801423,81.2891009594516,80.90545293560385,81.22794136267025,80.83745481824631,89.83331785140982,110.7946477284132,80.00151862647388,155.87173994251572,86.1834442928607,80.97245863641682,80.67505076666832,80.92228238603549,80.62708529539314,94.23441304402662,155.87173994251572,80.00459125815973
"W kernel support bw, ff3 [pixels]",2064.2666618363405,89.39072312576864,89.39072312576864,87.53109417261643,87.53109359121363,87.53109359121363,110.89981784062259,2064.2666618363405,85.5500432117598,1233.597257620441,83.3777884389301,83.37778811777034,81.51113024322463,83.64202505201798,89.6535047256163,153.63452807619763,1233.597257620441,80.66014530120187,609.9757846662962,83.43603256340914,83.43603278279559,82.06037732954645,84.60962167529878,84.20460636476237,131.05374097603257,609.9757846662962,80.1655390063626,209.0710784540825,93.8897840685819,82.45249307171616,81.72617372946006,82.3376788844844,81.5972971326795,106.11389863569573,209.0710784540825,80.01747313114547,131.28578260750737,93.328031240951,82.35572810947906,81.6575963322996,82.24460252991041,81.53359651158812,97.34451386503507,131.28578260750737,80.0051268201743,198.64755514117755,91.06015549400949,81.77970888883902,81.23711892780601,81.68827389719708,81.14946859846734,104.73621408287705,198.64755514117755,80.01550130657554
"W kernel support bw, ff4 [pixels]",3563.5069805782064,138.814658893782,138.814658893782,128.8383034581716,128.8383034581716,128.8383034581716,152.3292852587522,3563.5069805782064,117.5579628632499,1833.1107501428946,87.12153541211876,87.12153474874498,83.22304044642244,87.66651329774189,99.6774082566588,208.99937841753655,1833.1107501428946,83.02125369009545,898.8508047281991,87.24180205286795,87.24180250572263,84.37928600110175,89.64855505628152,88.82146528864244,172.41440244769228,898.8508047281991,80.76501347467072,295.6611799589105,107.779824814982,85.19998603781652,83.67667976434535,84.96008282446343,83.40495837217416,130.02689638329815,295.6611799589105,80.08093660843352,172.79690943750668,106.71960930133476,84.99781850500753,83.53214677305456,84.7653564321006,83.27049085136979,114.2166016718008,172.79690943750668,80.02374706511304,279.5760390202776,102.39634756144213,83.7894240330448,82.64322253875582,83.59681778142522,82.45732445980101,127.58556873381754,279.5760390202776,80.0718036250963
"W kernel support bw, ff5 [pixels]",,,,,,,,,,2384.917986236939,91.51622375133809,91.51622270260899,85.28011445997336,92.37645995442354,110.78117549533708,261.7476789082957,2384.917986236939,88.06619181810491,1163.6070466546087,91.70628878326922,91.70628949870088,87.14562301051997,95.48370869602587,94.19104047495608,212.67948991200376,1163.6070466546087,82.08613390826447,376.2883920657773,122.7498839408184,88.46132108150384,86.01372602023874,88.0774250441727,85.57457486791849,154.50449347587613,376.2883920657773,80.22209877619325,213.19647133811938,121.19943899162406,88.13784820104142,85.78023369457038,87.7653975411764,85.35695466612354,132.0778994361927,213.19647133811938,80.06518498777628,355.1332131836558,114.82997990118177,86.1957082493127,84.33915480117307,85.88473717912811,84.03666994951966,151.0781123959162,355.1332131836558,80.19704937488818
"W kernel support bw, ff6 [pixels]",,,,,,,,,,3406.416863538638,101.5034107908124,101.50340892058456,90.12860323888302,103.03325584637524,134.23473776839398,360.41999392389766,3406.416863538638,108.13335759958638,1650.7537254702231,101.84214976421448,101.84215103849074,93.58897820646382,108.49311496486753,106.23373978145098,288.98883937287036,1650.7537254702231,87.84762961590098,525.2718184557202,153.49027688566355,95.99821719271006,91.49590084400732,95.29777857725779,90.678460075915,202.5650971957739,525.2718184557202,80.86000908376657,289.74625403032286,151.02749762132558,95.40815959538988,91.06165972986393,94.72694882445634,90.27222665760374,168.14874803124198,289.74625403032286,80.25296114641827,494.9326584124439,140.81587920829645,91.83374788850487,88.36180320067152,91.25611891842838,87.79059911537497,197.36553434604986,494.9326584124439,80.76329795736113
"W kernel support bw, ff7 [pixels]",,,,,,,,,,4359.951786593118,112.3868386914893,112.3868359926848,95.65189111821537,114.5896042065504,158.01583359668265,452.30627945434856,4359.951786593118,141.0770264986698,2102.3686894430207,112.87540931977523,112.87541115678671,100.81854074816957,122.3783590063801,119.16824253407586,360.5731356112817,2102.3686894430207,98.75693110068504,663.161956050419,183.94734253185885,104.37367715965144,97.70248076629048,103.34339101198081,96.47802444856,248.66222764691418,663.161956050419,82.16711128005313,361.5482158561513,180.65421262434268,103.50592711261457,97.05256907485138,102.50178061494955,95.8678756325854,203.43761668924267,361.5482158561513,80.64066491643244,624.398615759728,166.93003482733496,98.20728475949693,92.98309940073588,97.34375972959536,92.11541365837684,241.86622644326167,624.398615759728,81.92499225870544
"W kernel support bw, ff8 [pixels]",,,,,,,,,,5045.183580149369,120.84873420595778,120.84873089932051,100.09343112280783,123.54408162718984,196.5929382905336,517.9198592086082,5045.183580149369,172.7388289752245,2425.280578900006,121.44716542128904,121.44716767071195,106.56211923445004,133.02312151088145,129.12544889192304,411.83377685556,2425.280578900006,110.50156164310226,761.4349286245164,206.31195455009905,110.9788070374032,102.66844170940053,109.70147412414394,101.13211777427676,281.9874123870634,761.4349286245164,83.71447593183055,412.96246817547967,202.43677750863804,109.90312229890611,101.85346145511944,108.6564947038551,100.36515575129427,229.18736479332327,412.96246817547967,81.10489026425978,716.6804826949049,186.2480791976582,103.30075092572073,96.72550531674453,102.21873870834068,95.6261720865155,274.0715752978955,716.6804826949049,83.30268390473458
"W kernel support bw, ff9 [pixels]",,,,,,,,,,5929.329636167663,132.31992899384227,132.31992490217186,106.28867586749469,137.89862421626847,256.2669120017847,601.9745571106956,5929.329636167663,222.37837353332785,2840.1439505840312,133.0602029421836,133.06020572390855,114.48811916905618,147.29812510498473,145.0610475593877,477.594159166963,2840.1439505840312,130.57429111375507,887.2414781186047,235.42954592953896,120.0369245073604,109.56398894925252,118.43589117171814,107.61176414814204,324.9669233337554,887.2414781186047,86.6736408019505,478.91839383041406,230.81929998661843,118.68883466521112,108.52907656070649,117.1238964729273,106.63505864175966,262.58152502090286,478.91839383041406,82.00849295099556,834.8182840410261,211.51826678931798,110.36588308955085,101.97941084281383,108.99311930492037,100.56602689359923,315.6326483616454,834.8182840410261,85.94445310138406
"W kernel support bw, ff10 [pixels]",,,,,,,,,,6787.065727122124,146.9779952361026,146.9779952361026,112.6980304703333,165.25324630524753,323.86261675655555,682.8526454890343,6787.065727122124,279.08677036275094,3240.884782410499,144.74633218255704,144.74633547602562,122.60193235645394,175.13503090330536,175.13503090330536,540.9235431825638,3240.884782410499,155.06753526838204,1008.2749855079599,263.7747481334331,129.25459403475386,116.66582132677452,127.33869512717774,114.30284735546736,366.51142990229545,1008.2749855079599,90.77111069308546,542.435142222936,258.4659608913845,127.64157196548604,115.41387945125295,125.76653432421182,113.11843916678924,294.99343521419325,542.435142222936,83.29322185420341,948.4678958838066,236.20844978748121,117.63479874416831,107.45081310824422,115.97543280113145,105.72245501753993,355.8242205283294,948.4678958838066,89.61658293963318
"W kernel support bw, ff11 [pixels]",,,,,,,,,,7623.740769659585,172.7388289752245,172.7388289752245,125.93436521389373,196.59293829053362,398.3610279179385,761.1281558931904,7623.740769659585,341.8702872274318,3630.30518769191,156.41831021351945,156.41831399956584,130.81818019482702,209.3898913696043,209.3898913696043,602.2403841530345,3630.30518769191,183.33224130484004,1125.436664206465,291.4101269712064,138.54316962963645,123.8939276104168,136.32190611981287,121.12820199854104,406.8266989820497,1125.436664206465,96.07709041688126,603.9328901758527,285.43155840829047,136.67323481799687,122.42931434436946,134.49713692250467,119.73971807115856,326.5307469256933,603.9328901758527,85.01238848980566,1058.472510569026,275.59607373073646,125.02643976385754,113.07324722699151,123.08645611512826,111.03227988284938,394.8378747878314,1058.472510569026,94.39341470865617
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visibility Buffer [PetaBytes],3.304977334272,2.0267085797370985,2.0267085797370985,0.3753318499222433,0.3753318499222433,0.7506636998444866,3.304977334272,3.304977334272,0.00018237339078520866,3.1552011351771414,3.1552011351771414,3.1552011351771414,1.5776005675885707,1.5776005675885707,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.00043822237988571413,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.9891243092932163,0.9891243092932163,1.9782486185864325,3.1552011351771414,3.1552011351771414,0.0003202246031850536,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.6961156458839867,0.6961156458839867,1.3922312917679733,3.1552011351771414,3.1552011351771414,0.00022536435067924346,3.1552011351771414,1.7161636601460508,1.7161636601460508,0.3178095998596615,0.3178095998596615,0.635619199719323,3.1552011351771414,3.1552011351771414,0.00010288944642709711,3.1552011351771414,3.1552011351771414,3.1552011351771414,1.1966991606993957,1.1966991606993957,2.3933983213987915,3.1552011351771414,3.1552011351771414,0.00038742604757157815
Total buffer ingest rate [TeraBytes/s],0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.22951231488,0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705
