Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Max # of channels,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
AW kernel support pred9 [uv-pixels],,,,,,,,,,3277.3508231912133,15.165730088731442,15.165730403794948,13.78537313891206,14.795199913255994,13.785373046523862,18.306936796393227,3277.3508231912133,27.79729669166598,1507.4059606482388,15.521367096138768,15.52136709592883,13.886972683681902,15.367661748429802,13.863324485630784,17.64098296128459,1507.4059606482388,16.321786389219383,447.6986633405477,14.772537135133602,14.772537301351722,12.71028031913667,13.84236067049137,13.68138316151045,16.831975384449933,447.6986633405477,10.834205100243812,235.38024219596855,14.610514794479034,14.610514794769609,12.612422682440387,13.707494029639976,13.552488912803954,33.04813638049632,235.38024219596855,10.251061618874445,420.2388222223739,13.576075056723587,13.576075056598102,11.994628342061407,12.859094359148932,11.9833058335764,16.746437857440338,420.2388222223739,10.743056637673007
AW kernel support pred10 [uv-pixels],,,,,,,,,,3782.134827444949,16.349373076052387,16.349373452373232,15.782372029801603,15.906215465279187,15.782372029801603,20.068018529313992,3782.134827444949,34.88584629534387,1731.762678622556,16.773644444907067,16.77364444465691,14.814497585431976,16.590399235982364,14.785956914045885,19.284355986697694,1731.762678622556,19.383441908547756,511.3331018514984,15.879071417004536,15.879071616107174,13.385967152615546,14.760650735026692,14.56616172004871,18.329313585893168,511.3331018514984,11.346388836635683,268.1954923457306,15.684874202281243,15.684874202629738,13.266305602653782,14.59772858839272,14.410215984432435,37.13308227703887,268.1954923457306,10.411652731775426,479.84813019804744,14.438767112722838,14.438767112570956,12.507248143638432,13.567662344728625,12.493274353670799,18.228120697953745,479.84813019804744,11.202072867454147
AW kernel support pred11 [uv-pixels],,,,,,,,,,4278.851639226645,17.54089822547218,17.540898661111555,18.158599035158165,18.158599035158165,18.158599035158165,21.815521701745215,4278.851639226645,42.73378590342897,1951.5216816020848,18.03157001362002,18.03157001333098,16.04456628635169,17.81976114462549,16.04456628635169,20.918895337091943,1951.5216816020848,22.916530163105005,573.2388843744948,16.99584272911375,16.99584296013503,14.080603966455293,15.69406909785707,15.466785509465247,19.823503134649936,573.2388843744948,12.009636302110158,300.0283219767563,16.77039885777688,16.770398858181654,13.939303187999112,15.503695263045017,15.28432761036873,41.107367402695715,300.0283219767563,10.626548561225707,537.8200080598833,15.31774746471263,15.317747464534865,13.039145230402605,14.294869128310104,13.022506724080575,19.707247938444684,537.8200080598833,11.79917683858202
"W kernel support pred, ff0 [pixels]",1908.8146055594466,80.46898833700783,80.46898833669165,80.42276051261928,80.42276052494849,80.362745375412,83.8543974480687,1908.8146055594466,80.01952067571469,2113.5688722447053,80.49469942935956,80.49469946543083,80.34354686998607,80.45277296247986,80.3435468413158,80.88968944887942,2113.5688722447053,80.02447123643991,1033.559009431938,80.53587149513609,80.53587149511152,80.3542019980728,80.51796528339845,80.35171523662152,80.80007099077903,1033.559009431938,80.0061252307003,336.6113049234645,80.45024076722885,80.45024078578741,80.23539258755414,80.34951414705489,80.33271860477946,80.69544261928206,336.6113049234645,80.00064662434067,193.17669532924458,80.432245505014,80.4322455050461,80.22596560341532,80.33543009785363,80.31940605033597,83.64993313007659,193.17669532924458,80.00018977168386,317.9365999701806,80.32183307554983,80.3218330755369,80.16806158842093,80.24986202375688,80.16702631498829,80.68465293800773,317.9365999701806,80.00057366733148
"W kernel support pred, ff1 [pixels]",2552.1731359081377,80.81692096094712,80.81692096039741,80.73653272917723,80.73653275062128,80.63212317188093,86.62235432357573,2552.1731359081377,80.05940911879952,2906.4768494828686,80.90734655384891,80.90734661986104,80.63053550478185,80.8306041372756,80.63053545224017,81.62885745677593,2906.4768494828686,80.08262428002615,1412.7985685797184,80.98267883326876,80.9826788332238,80.65006133081798,80.94991951493705,80.64550444107141,81.46539041229038,1412.7985685797184,80.02068085678133,452.48366355680696,80.82596823249564,80.82596826647276,80.43223197858218,80.64147094634183,80.61069043765609,81.27437026610698,452.48366355680696,80.00218283967645,252.14502885501852,80.79301962707672,80.7930196271355,80.41493817490839,80.61566000290041,80.58628968354193,86.59879514102221,252.14502885501852,80.000640575844,426.613689483038,80.59073843177616,80.59073843175247,80.30868156815602,80.45877331842301,80.3067813024529,81.25466083031877,426.613689483038,80.00193653996276
"W kernel support pred, ff2 [pixels]",3449.9329477748947,81.44412688206276,81.44412688109439,81.30246514291042,81.30246518071277,81.11832474519629,91.43468600577602,3449.9329477748947,80.18674626605603,3649.945177175241,81.39384860037161,81.39384870150346,80.9694120773412,81.27625034046946,80.96941199671095,82.4968072528481,3649.945177175241,80.19586296723287,1766.3626320171447,81.50923269041901,81.50923269035017,80.99937455761278,81.45906275652601,80.99238230400317,82.24733867298885,1766.3626320171447,80.04903650268392,560.6115059476531,81.26914463349766,81.269144685577,80.66491404361197,80.98619300522434,80.9389560889917,81.9555104235444,560.6115059476531,80.00517523513794,308.0928995266714,81.2186367221464,81.21863672223652,80.63834194253093,80.9465831650678,80.90150352790457,89.9732427269035,308.0928995266714,80.00151862647388,528.10963532153,80.90833229510493,80.90833229506856,80.47501767538846,80.70568973048957,80.47209589437752,81.92538048574663,528.10963532153,80.00459125815973
"W kernel support pred, ff3 [pixels]",4643.281429962511,82.51298049336312,82.51298049168817,82.26780780053416,82.26780786599696,81.9486839078669,99.18705576606835,4643.281429962511,80.57100324538945,5045.183580149368,82.54590532818904,82.54590551171222,81.77415844525888,82.33238408469136,81.77415829835871,84.53738260054962,5045.183580149368,80.66014530120187,2425.280578900006,82.75518010460912,82.75518010448434,81.82873938091325,82.66421320003876,81.81600336592292,84.0886813879779,2425.280578900006,80.1655390063626,761.4349286245164,82.3194748844692,82.3194749790868,81.21859875006551,81.80472919265772,81.71866277285682,83.56251757695836,761.4349286245164,80.01747313114547,412.96246817547967,82.22769065880645,82.22769065897026,81.17004213020647,81.73256201321692,81.65039645104555,97.58244765868565,412.96246817547967,80.0051268201743,716.6804826949049,81.6628453171152,81.6628453170489,80.87132471449071,81.29308674022462,80.86597666259975,83.50811455210238,716.6804826949049,80.01550130657554
"W kernel support pred, ff4 [pixels]",6307.951902129525,84.40497152131424,84.40497151840918,83.97931391778965,83.97931403155778,83.42397259641425,111.83056301624232,6307.951902129525,81.78037922391336,7623.740769659585,85.39492626183457,85.3949266446116,83.77773836912617,84.94901137777386,83.77773805983823,89.50129805609303,7623.740769659585,83.02125369009545,3630.30518769191,85.83087086527523,85.83087086501561,83.8926157213997,85.64150889219724,83.86581699340607,88.58406324011416,3630.30518769191,80.76501347467072,1125.436664206465,84.92201522203958,84.92201541992253,82.603960317902,83.84209069313819,83.66085578408803,87.5027035284455,1125.436664206465,80.08093660843352,603.9328901758527,84.72995127188415,84.72995127222711,82.50097767353017,83.69013734697684,83.51696519513715,114.65499377615696,603.9328901758527,80.02374706511304,1058.472510569026,83.54321385394884,83.54321385380909,81.86602260040381,82.76181633724495,81.85463250572263,87.39053187520175,1058.472510569026,80.0718036250963
"W kernel support pred, ff5 [pixels]",8566.129188674908,87.61256768378357,87.61256767884963,86.88849135308077,86.88849154691628,85.94032139282298,131.06442274355302,8566.129188674908,85.4021205662746,10039.882007121856,88.77284676353902,88.77284737487173,86.17685254931894,88.05969450563084,86.17685205024024,95.25396186187133,10039.882007121856,88.06619181810491,4747.766920640072,89.46816882117628,89.46816882076273,86.3621527489317,89.16636682570675,86.31893823561461,93.81896986529281,4747.766920640072,82.08613390826447,1459.3136006450768,88.016455940521,88.01645625748834,84.2753017855312,86.28067182886646,85.98817340716049,92.11816551228479,1459.3136006450768,80.22209877619325,779.0627406265218,87.70862353895274,87.70862353950277,84.10773576396464,86.03545525457554,85.75569486482365,132.70835554539116,779.0627406265218,80.06518498777628,1371.890324886443,85.79812046460405,85.7981204643782,83.07189036533573,84.5319208074448,83.05326612072653,91.94115764552039,1371.890324886443,80.19704937488818
"W kernel support pred, ff6 [pixels]",11690.916326300363,93.03236214475386,93.03236213653615,91.82356780484935,91.82356780484935,91.82356780484935,159.65520211753096,11690.916326300363,95.86751719845704,14599.806054283787,96.56512505931785,96.56512617051771,91.798766699581,95.26537873211703,91.79876577361416,108.09274793070048,14599.806054283787,108.13335759958638,6833.863205024942,97.82577372377085,97.82577372302296,92.14229644019834,97.2793780685977,92.06222834511972,105.58032230173184,6833.863205024942,87.84762961590098,2074.582245646375,95.1863483795541,95.18634895899524,88.24135890948831,91.99130396330689,91.44842110979339,102.57478595572427,2074.582245646375,80.86000908376657,1100.8333531240742,94.62293669085423,94.62293669186212,87.9249429592628,91.53626818571827,91.01597278640804,169.1307259009255,1100.8333531240742,80.25296114641827,1949.1920445266608,91.09495564604931,91.09495564562893,85.95771593063179,88.72498209879441,85.92216421954348,102.26016533981056,1949.1920445266608,80.76329795736113
"W kernel support pred, ff7 [pixels]",18223.884422932468,128.47102966155848,128.47102966155848,128.47102966155848,128.47102966155848,128.47102966155848,221.63153651809876,18223.884422932468,142.45362098741342,18939.281753162337,105.20565214983932,105.2056537789635,98.15505027564473,103.29566967138932,98.15504889287341,121.81077642927818,18939.281753162337,141.0770264986698,8798.060858164643,107.04985897535849,107.04985897426677,98.66768083060458,106.25151344967097,98.54826579210247,118.23655340209092,8798.060858164643,98.75693110068504,2646.0463225814465,103.17924284716389,103.17924370091635,92.80034279743109,98.44245435661124,97.63147907588018,113.93047601367613,2646.0463225814465,82.16711128005313,1398.4084628555206,102.3482348572083,102.34823485869647,92.31970979870633,97.76283512775358,96.98411985582061,204.7373275989446,1398.4084628555206,80.64066491643244,2485.1013751702703,97.1024451639789,97.10244516334922,89.31400048734565,93.53352037843311,89.25939313177632,113.47766259466194,2485.1013751702703,81.92499225870544
"W kernel support pred, ff8 [pixels]",,,,,,,,,,22098.708941665685,112.00878482634006,112.00878684190319,103.2353511973404,109.64225933315919,103.23534946596759,132.3348376397326,22098.708941665685,172.7388289752245,10218.028789521892,114.2873345506143,114.28733454926727,103.87690622214488,113.30172074817615,103.72751418920174,127.99190298732401,10218.028789521892,110.50156164310226,3055.2334919310806,109.49777262618835,109.4977736858019,96.49414158851106,103.5951126811245,102.57945684705871,122.73828843995126,3055.2334919310806,83.71447593183055,1610.7451965123214,108.46569054879787,108.46569055064742,95.88520964946831,102.7440728947044,101.76756646537429,230.70963877034268,1610.7451965123214,81.10489026425978,2868.674925606296,101.91604222044467,101.91604221965463,92.06106168992909,97.42173834047354,91.99131588041169,122.18436101577446,2868.674925606296,83.30268390473458
"W kernel support pred, ff9 [pixels]",,,,,,,,,,26218.806585529706,121.32584070985153,121.32584323035958,110.28298511129648,118.36159930604795,110.2829843721909,146.45549437114582,26218.806585529706,222.37837353332785,12059.24768518591,124.17093676911014,124.17093676743065,111.09578146945522,122.94129398743841,110.90659588504627,141.1278636902767,12059.24768518591,130.57429111375507,3581.5893067243815,118.18029708106882,118.18029841081378,101.68224255309336,110.73888536393096,109.4510652920836,134.65580307559947,3581.5893067243815,86.6736408019505,1883.0419375677484,116.88411835583227,116.88411835815687,100.8993814595231,109.65995223711981,108.41991130243163,264.38509104397053,1883.0419375677484,82.00849295099556,3361.9105777789914,108.6086004537887,108.60860045278481,95.95702673649126,102.87275487319145,95.8664466686112,133.9715028595227,3361.9105777789914,85.94445310138406
"W kernel support pred, ff10 [pixels]",,,,,,,,,,30257.078619559594,130.7949846084191,130.79498761898586,126.25897623841283,127.2497237222335,126.25897623841283,160.54414823451194,30257.078619559594,279.08677036275094,13854.101428980448,134.18915555925653,134.18915555725528,118.51598068345581,132.7231938878589,118.28765531236708,154.27484789358155,13854.101428980448,155.06753526838204,4090.664814811987,127.03257133603628,127.03257292885739,107.08773722092437,118.08520588021354,116.52929376038968,146.63450868714534,4090.664814811987,90.77111069308546,2145.563938765845,125.47899361824994,125.4789936210379,106.13044482123026,116.78182870714176,115.28172787545948,297.064658216311,2145.563938765845,83.29322185420341,3838.7850415843795,115.5101369017827,115.51013690056764,100.05798514910745,108.541298757829,99.94619482936639,145.82496558362996,3838.7850415843795,89.61658293963318
"W kernel support pred, ff11 [pixels]",,,,,,,,,,34230.81311381316,140.32718580377744,140.32718928889244,145.26879228126532,145.26879228126532,145.26879228126532,174.52417361396172,34230.81311381316,341.8702872274318,15612.173452816678,144.25256010896015,144.25256010664785,128.3565302908135,142.55808915700393,128.3565302908135,167.35116269673554,15612.173452816678,183.33224130484004,4585.911074995958,135.96674183291,135.96674368108023,112.64483173164234,125.55255278285657,123.73428407572197,158.5880250771995,4585.911074995958,96.07709041688126,2400.22657581405,134.16319086221503,134.16319086545323,111.5144255039929,124.02956210436014,122.27462088294985,328.8589392215657,2400.22657581405,85.01238848980566,4302.560064479067,122.54197971770104,122.54197971627892,104.31316184322084,114.35895302648083,104.1800537926446,157.65798350755747,4302.560064479067,94.39341470865617
W kernel support bw0 [uv-pixels],238.3921794542643,1.0843927158603301,1.0843927154937354,1.0294143394889885,1.029414354539237,0.953372666783749,3.1413571195888714,238.3921794542643,0.22092451946065872,264.00678784247657,1.113809876497502,1.1138099172297014,0.9277452813276713,1.0654274182834629,0.9277452425328099,1.4955238376577078,264.00678784247657,0.24736096700338506,128.80728252278726,1.1593815530884526,1.1593815530617815,0.942053763286999,1.1397829657614587,0.938733700483614,1.417807903700577,128.80728252278726,0.12374838575339467,40.870827501539374,1.0624355826435083,1.062435604601315,0.7676895498724717,0.9357852957858359,0.9129765744759767,1.3214247727467587,40.870827501539374,0.040206558978108056,21.979122060181833,1.0409289494458476,1.0409289494846066,0.752138170904054,0.9166969323262467,0.8944882290200297,3.054994150634451,21.979122060181833,0.02178140887010416,38.463392011227434,0.8978870041005549,0.8978870040824914,0.6485331868538455,0.7909681057098563,0.6465305023259993,1.3110898360641103,38.463392011227434,0.037870482843733844
W kernel support bw1 [uv-pixels],318.8648742916812,1.432735111639474,1.4327351111549818,1.360076497903163,1.360076517793114,1.2595838053039738,4.15224387485079,318.8648742916812,0.38545809701171524,363.17195644289546,1.510374158862461,1.510374214114357,1.2579947820582256,1.4447456804581353,1.2579947294389682,2.0282010567350874,363.17195644289546,0.4546068283389465,176.3164677584785,1.5721913002456318,1.5721913002094523,1.277402104032222,1.5456060172448731,1.2728989217215299,1.9227658911825931,176.3164677584785,0.2273957447535556,55.669429698021546,1.4406874483232497,1.4406874781075778,1.0409126183341086,1.268899845767564,1.2379633781160715,1.7920103155755,55.669429698021546,0.07387268535099338,29.889670973091327,1.4115152566324942,1.4115152566850682,1.0198213819887936,1.2430094384650006,1.2128870835720476,4.14455840507453,29.889670973091327,0.04001807118720107,52.3807037548075,1.2174969261958262,1.2174969261713262,0.8793137879857911,1.072484002687948,0.8765978549911082,1.7779900284895949,52.3807037548075,0.06958023069500174
W kernel support bw2 [uv-pixels],431.12565859877884,1.9086390913322349,1.9086390906865884,1.811813828366153,1.8118138548712202,1.677901449109519,5.53441195636285,431.12565859877884,0.6836743186732165,456.1335432946283,1.8748274503113267,1.8748275189135564,1.5614781265993587,1.7933421548826374,1.5614780612707928,2.517821500429399,456.1335432946283,0.7001834252893276,220.5687586879987,1.9515819455831476,1.9515819455382255,1.5855730368133487,1.9185724884160398,1.5799821561383838,2.3868936363154596,220.5687586879987,0.35018399199615297,69.3592617960211,1.788303444697832,1.7883034816780992,1.2919725571734038,1.5750171501023,1.5366085463190515,2.224528351638892,69.3592617960211,0.11374755527108033,37.190647921123855,1.752083362582189,1.752083362647464,1.2657889785163647,1.5428733649592314,1.5054758024643,5.146577149539378,37.190647921123855,0.061616574227208426,65.25189016891574,1.5111990002515308,1.5111990002211133,1.0913614623350385,1.3311669861091926,1.0879899588367221,2.2071190488619528,65.25189016891574,0.10713764403280973
W kernel support bw3 [uv-pixels],580.3240263776497,2.5260887191779653,2.5260887183231038,2.3978903498232453,2.39789038491582,2.22059533906268,7.329384387029415,580.3240263776497,1.1969137654855102,630.5686589971883,2.5428407049570922,2.5428407980437258,2.117682214084188,2.432274748914128,2.1176821254507416,3.415426988660491,630.5686589971883,1.2873121222810928,302.9950981036437,2.6469907269455684,2.6469907268846113,2.150372746283707,2.6021990219255597,2.142787344984008,3.2377324664822824,302.9950981036437,0.6436425174912901,94.65258436525767,2.425437928417375,2.425437978594342,1.752055859038097,2.136051110855858,2.0839409982346795,3.017382826534741,94.65258436525767,0.20901578489978515,50.64243528800478,2.376292776707178,2.376292776795746,1.7165360259632096,2.092440610135197,2.0417028761738947,6.984731216934151,50.64243528800478,0.11321422670188461,89.02518203047612,2.0494675577111914,2.049467557669924,1.4799237790581752,1.8052265775107894,1.4753504964717656,2.993757035605132,89.02518203047612,0.19686802934455488
W kernel support bw4 [uv-pixels],788.4305731917235,3.3638687212277145,3.3638687200887687,3.193071518202192,3.193071564954631,2.956875472329474,9.76767214505469,788.4305731917235,2.1214323949540788,952.9151270818414,3.7339101306140963,3.7339102673977145,3.109233844147126,3.5714460789301445,3.1092337139329485,5.016351939105002,952.9151270818414,2.7741230716750493,453.6779515075712,3.886954128659804,3.8869541285702285,3.157260908847746,3.8211337595427315,3.14611680283081,4.7551555247445405,453.6779515075712,1.3862460638117227,140.32371531681747,3.5614004210341887,3.561400494761421,2.5721290433508326,3.136220286319012,3.0596639687992497,4.4312863623103045,140.32371531681747,0.4499376360249123,74.82635479855996,3.489190097948638,3.4891900980787707,2.519955719750857,3.072150837452506,2.997612266990984,10.26657775092511,74.82635479855996,0.24367288335199153,131.93061952868786,3.0090192054643974,3.009019205403772,2.1724325953648287,2.6502306604799317,2.165716042988524,4.396563042292687,131.93061952868786,0.4237801570386919
W kernel support bw5 [uv-pixels],1070.7194520294245,4.46507631539197,4.465076313879275,4.238237269222295,4.238237331313542,3.9245597704983637,12.977072876989617,1070.7194520294245,3.73648020622455,1254.9454091521347,4.809850443527942,4.809850619825474,4.0047821322355075,4.6004581912176015,4.004781964432092,6.463016481274965,1254.9454091521347,4.602401107953138,593.3866089648587,5.007109371019524,5.007109370904067,4.066673678031076,4.922272361573234,4.052312414928687,6.1262742380982464,593.3866089648587,2.2985504263744887,182.13989236588944,4.587511097278257,4.587511192299629,3.312680398489542,4.039558939492479,3.940903223524523,5.708760287582004,182.13989236588944,0.7456659361908637,96.86804441420776,4.4944456052334285,4.494445605401144,3.245456476322171,3.956994520904705,3.8609406272725955,13.235550866630206,96.86804441420776,0.4037683263417485,171.19447382276564,3.8756400182314823,3.875640018153359,2.797708238648088,3.4133140864948777,2.789055096825532,5.663998793363707,171.19447382276564,0.7023034471278886
W kernel support bw6 [uv-pixels],1461.330325789208,5.935881892978064,5.935881890965641,5.6341142887710225,5.6341142887710225,5.6341142887710225,17.2707228619661,1461.330325789208,6.603243584827808,1824.948358955593,6.760204529221104,6.7602047772330875,5.62779592675401,6.465645251265645,5.6277956907529445,9.086427167768173,1824.948358955593,9.09397381662716,854.1743665760098,7.037713145811302,7.03771314564887,5.714841961497859,6.918360306790962,5.694643711238885,8.612494972184287,854.1743665760098,4.536666640298325,259.12989907184937,6.447432771355882,6.447432905020723,4.6545297530220715,5.676706798495609,5.537956701643926,8.024948124698618,259.12989907184937,1.4702310034630404,137.24032703564168,6.316521179614771,6.316521179850686,4.560008899370453,5.560587302288394,5.425500124205386,18.62676268662831,137.24032703564168,0.7958660060011038,243.44370584021908,5.446172601234069,5.4461726011242,3.930507537224024,4.796030989968733,3.918342889878234,7.961961731536974,243.44370584021908,1.3846834980730496
W kernel support bw7 [uv-pixels],2277.9636035434714,12.565332679577319,12.565332679577319,12.565332679577319,12.565332679577319,12.565332679577319,25.836184043463316,2277.9636035434714,14.733589458076755,2367.3890989259794,8.54055513077256,8.540555444337272,7.108988472585191,8.168150200684956,7.108988174270093,11.482231690681635,2367.3890989259794,14.525154584862845,1099.7121417668861,8.89142169685561,8.891421696650237,7.2190191946452895,8.740516387728483,7.193487387290495,10.88281512322689,1099.7121417668861,7.2380628455856675,330.6045868284062,8.145125223977931,8.145125392962312,5.878859933217175,7.170814131508935,6.995428983611404,10.139768060635395,330.6045868284062,2.343322214655387,174.5147839809147,7.979623638511117,7.979623638809364,5.7594064599213395,7.024034555786307,6.8532833192020295,23.557566894855395,174.5147839809147,1.2680992060236433,310.4766709450861,6.879413193570193,6.879413193431318,4.963917749390313,6.057690662474493,4.948546602054294,10.060116105775645,310.4766709450861,2.206893874136743
W kernel support bw8 [uv-pixels],,,,,,,,,,2762.3205170439783,9.799527952815943,9.7995283127835,8.15622628046188,9.372020386234542,8.156225938049234,13.17698588753228,2762.3205170439783,19.137129746472176,1277.2144515965829,10.202324213356391,10.202324213120615,8.282522681719135,10.029082650984407,8.25321641834171,12.488699410815213,1277.2144515965829,9.52840746593798,381.773241151926,9.345589041508132,9.345589235492232,6.744348746477976,8.227191360261262,8.02588095538192,11.635537864373116,381.773241151926,3.0824946282927543,201.09466396791203,9.155604521810995,9.155604522153359,6.607256226020672,8.05871472672629,7.862726133755603,27.04941583863862,201.09466396791203,1.667723114653727,358.4449013796064,7.892717828281114,7.892717828121715,5.69434900729021,6.949589804980951,5.676709815952045,11.54408538822012,358.4449013796064,2.902954168095747
W kernel support bw9 [uv-pixels],,,,,,,,,,3277.335566931181,11.401726585226214,11.401727004300291,9.488757167249995,10.904033220474439,9.48875703302738,15.334403635848911,3277.335566931181,25.936262324485085,1507.372790718288,11.87067127558923,11.870671275314729,9.635767240719721,11.66897714515512,9.601654325890411,14.532868947332224,1507.372790718288,12.899639953708286,447.58696714371956,10.873263236439245,10.873263462265045,7.8454589280062486,9.571360871473098,9.33703621135003,13.539401587320189,447.58696714371956,4.168932735622993,235.16772401040245,10.652095688628162,10.65209568902672,7.6859095701508755,9.375254267091405,9.147128277862626,31.49887804706518,235.16772401040245,2.2548313271641356,420.11982541037986,9.182037570484688,9.18203757029915,6.623526935416116,8.084324816426902,6.60300073459228,13.432914088652206,420.11982541037986,3.9259732449737914
W kernel support bw10 [uv-pixels],,,,,,,,,,3782.121607374892,12.934527435509453,12.934527911182792,12.209965883943491,12.369627740069092,12.209965883943491,17.39900479030021,3782.121607374892,33.42188312681315,1731.7338060654617,13.466816548990401,13.466816548678814,10.930203049750258,13.237875464336572,10.891488505434936,16.488977706992124,1731.7338060654617,16.604752940710846,511.23530888337007,12.334703444604186,12.334703700918821,8.89854575820692,10.857108736742209,10.591178747175045,15.361111174977152,511.23530888337007,5.361020390945257,268.00899633140835,12.083678195871803,12.083678196324158,8.717503331975454,10.6345512336148,10.375660206367213,35.76123319173066,268.00899633140835,2.8987087827318407,479.7439192470941,10.41527703594324,10.415277035732682,7.512074022967755,9.169594402184156,7.4887852203203495,15.240222576431414,479.7439192470941,5.048409306677936
W kernel support bw11 [uv-pixels],,,,,,,,,,4278.839953832411,14.411214749505785,14.41121527975296,15.15700230651322,15.15700230651322,15.15700230651322,19.388578780284966,4278.839953832411,41.54727978628811,1951.496060401616,15.004583205010416,15.004583204663067,12.547035798033464,14.749369045878012,12.547035798033464,18.373899480627596,1951.496060401616,20.619586676665016,573.1516540662824,13.742586003833802,13.742586289544318,9.912790124892007,12.095610974577191,11.79921412619519,17.116403726527246,573.1516540662824,6.6506664409638026,299.86162473412327,13.462773779905982,13.462773780410208,9.71103358901421,11.847555309403056,11.55900819711968,39.87249245758548,299.86162473412327,3.5949317551364106,537.7270321171635,11.603162818503847,11.603162818269174,8.367754079771407,10.21485601442885,8.34180324502585,16.98162599126869,537.7270321171635,6.262633157716523
AW kernel support bw0 [uv-pixels],238.60182569493082,10.058623542125979,10.058623542086456,10.05284506407741,10.05284506561856,10.0453431719265,10.481799681008587,238.60182569493082,10.002440084464336,264.19610903058816,10.061837428669945,10.061837433178853,10.042943358748259,10.056596620309982,10.042943355164475,10.111211181109928,264.19610903058816,10.003058904554988,129.19487617899225,10.066983936892012,10.06698393688894,10.0442752497591,10.064745660424807,10.04396440457769,10.10000887384738,129.19487617899225,10.000765653837538,42.07641311543306,10.056280095903606,10.056280098223427,10.029424073444268,10.043689268381861,10.041589825597432,10.086930327410258,42.07641311543306,10.000080828042584,24.147086916155573,10.05403068812675,10.054030688130762,10.028245700426915,10.041928762231704,10.039925756291996,10.456241641259574,24.147086916155573,10.000023721460483,39.74207499627258,10.040229134443729,10.040229134442113,10.021007698552616,10.03123275296961,10.020878289373536,10.085581617250966,39.74207499627258,10.000071708416435
AW kernel support bw1 [uv-pixels],319.0216419885172,10.10211512011839,10.102115120049676,10.092066591147153,10.09206659382766,10.079015396485117,10.827794290446967,319.0216419885172,10.00742613984994,363.3096061853586,10.113418319231114,10.11341832748263,10.07881693809773,10.10382551715945,10.078816931530021,10.203607182096992,363.3096061853586,10.010328035003269,176.5998210724648,10.122834854158596,10.122834854152975,10.081257666352247,10.118739939367131,10.080688055133926,10.183173801536297,176.5998210724648,10.002585107097666,56.56045794460087,10.103246029061955,10.103246033309095,10.054028997322773,10.080183868292728,10.076336304707011,10.159296283263373,56.56045794460087,10.000272854959556,31.518128606877315,10.09912745338459,10.099127453391937,10.051867271863548,10.076957500362552,10.073286210442742,10.824849392627776,31.518128606877315,10.0000800719805,53.32671118537975,10.07384230397202,10.073842303969059,10.038585196019502,10.057346664802877,10.038347662806613,10.156832603789846,53.32671118537975,10.000242067495345
